,Unnamed: 0,question,answer,category,table_id,explicit,implicit,before_related,after_related,duration_related,max_operator,min_operator,count_operator,sum_operator,difference_operator,average_operator,comparison_operator,ordinal,answer_type
273,273,How long after his debut did Aminishiki Ryūji achieve the rank of Sekiwake?,10 years,sumo,180,False,True,False,True,False,False,True,False,False,False,False,False,True,TEMPORAL
274,274,How many months before his 41st birthday did Aminishiki Ryūji retire?,3,sumo,180,True,False,True,False,False,False,True,True,False,False,False,False,True,COUNT
275,275,How old was Aminishiki Ryūji when he made his debut?,19,sumo,180,False,True,False,False,False,False,True,False,False,False,False,False,False,AGE
276,276,How many years was Aminishiki Ryūji active in his career before retiring in 2019?,22 years,sumo,180,True,False,True,False,False,False,True,True,False,False,False,False,False,TEMPORAL
277,277,How old was Aminishiki Ryūji during his debut?,19,sumo,180,False,True,False,False,True,False,True,False,False,False,False,False,False,AGE
278,278,How old was Aminishiki Ryūji when he retired?,41 years old,sumo,180,False,True,False,False,False,False,True,False,False,False,False,False,False,TEMPORAL
279,279,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,6 years (2 terms),political party,182,True,False,False,False,False,False,False,True,True,False,False,False,False,TEMPORAL
280,280,What positions did Joe Biden hold in 2008?,"The United States Senator from Delaware, Chair of the International Narcotics Control Caucus, Chair of Senate Foreign Relations Committee",political party,182,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
281,281,How many ideologies do Citizen Revolution Movement believe in since 2010?,9,political party,182,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
282,282,What was Citizen Revolution Movement affiliated with in 2009?,PAIS Alliance,political party,182,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
283,283,What political arm has the biggest proportion of Citizen Revolution Movement representation?,The National Assembly,political party,182,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
284,284,What nation does the Citizen Revolution Movement represent?,Ecuador,political party,182,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
285,285,How long did it take from the founding of the party to it being formally registered?,6 years,political party,182,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
286,286,How long did it take for Citizen Revolution Movement to be registered since the organication was historically founded?,6 years,political party,182,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
287,287,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,political party,182,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
288,288,How old is the Ba'ath Party?,75 years old,political party,183,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
289,289,What percentage of the Council of Ministers is held by Ba'ath Party members?,90%,political party,183,False,True,False,False,False,False,True,False,False,False,False,False,False,PERCENTAGE
290,290,Is Ba'ath Party membership increasing or decreasing?,Increasing,political party,183,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
291,291,How long did Ba'ath Brigades become paramilitary wing of Arab Socialist Ba'ath Party – Syria Region?,6 years,political party,183,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
292,292,How many people were involved in the founding of Arab Socialist Ba'ath Party – Syria Region in 1947?,2,political party,183,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
293,293,What positions did Joe Biden hold in 2008?,"The United States Senator from Delaware, Chair of the International Narcotics Control Caucus, Chair of Senate Foreign Relations Committee",political party,183,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
294,294,What was the paramilitary wing of Arab Socialist Ba'ath Party in 2014?,Ba'ath Brigades,political party,183,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
295,295,How many parties does Joe’s Biden’s is associated with in his entire lifetime?,one,political party,183,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
296,296,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,political party,183,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
297,297,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,6 years (2 terms),political party,184,True,False,False,False,False,False,False,True,True,False,False,False,False,TEMPORAL
298,298,Who did the United Sabah Party ally with in 2021,They allied with Barisan Nasional,political party,184,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
299,299,What political position did the United Sabah Party hold in 1195,They were in agreement with Gagasan Rakyat,political party,184,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
300,300,"If you subtract the number of United Sabah Party members in the Sabah State Legislative Assembly from the 2021 membership of the United Sabah Party, what number are you left with?","449,993",political party,184,True,False,False,False,False,False,False,False,False,True,False,False,False,COUNT
301,301,How many years after Barisan Nasional was first part of the political position of the United Sabah Party did Gabungan Rakyat Sabah become regional allies of the United Sabah Party?,35,political party,184,True,False,False,True,False,False,False,True,False,False,False,False,True,COUNT
302,302,What year did the United Sabah Party split from the Sabah People's United Front,The year of 1985,political party,184,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
303,303,What is the total number of maximum people if you add all the Chief Ministers of Malaysia to all the Dewan Negara?,83,political party,184,False,True,False,False,False,True,True,False,True,False,False,False,False,COUNT
304,304,How many years after the second marriage did Joe Biden become POTUS?,44 years,political party,184,True,False,False,True,False,False,False,True,False,False,False,False,True,TEMPORAL
305,305,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,political party,184,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
306,306,What was the League of Communists of Yugoslavia's national affiliation during the fourth year of the military wing Yugoslav Partisans?,People's Front,political party,185,True,False,False,False,True,False,False,False,False,False,False,False,True,UNKNOWN
307,307,The headquarters newspaper Borba for the League of Communists of Yugoslavia started how many years after the league was founded?,2,political party,185,True,False,False,True,True,False,False,True,False,False,False,False,False,COUNT
308,308,The League of Communists of Yugoslavia was dissolved how many years after the last year of the Cominform international affiliation?,42,political party,185,True,False,True,True,True,False,True,True,False,False,False,False,True,COUNT
309,309,How long after the League of Communists of Yugoslavia was founded did its newspaper begin?,3 years,political party,185,False,True,False,True,False,False,False,False,False,False,False,False,False,TEMPORAL
310,310,How much longer did the People's Front national affiliation last than the Cominform international affiliation?,8 years,political party,185,False,True,True,False,True,False,True,False,False,False,False,False,True,TEMPORAL
311,311,How many years after the Yugoslav Partisans military wing ended was the League of Communists of Yugoslavia dissolved?,45,political party,185,True,False,False,True,False,False,False,True,False,False,False,False,False,COUNT
312,312,What was the name of the newspaper of League of Communists of Yugoslavia 1940?,Borba,political party,185,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
313,313,What was the name of the Military wing of League of Communists of Yugoslavia 1943?,Yugoslav Partisans,political party,185,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
314,314,How many years did League of Communists of Yugoslavia was active?,71 Years (1919-1990),political party,185,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
315,315,"What country took home the gold on May 21, 2021?",Morocco,sports event,199,True,False,False,False,False,False,False,True,False,False,False,False,False,PLACE
316,316,"Who was the winner of the Women's 63 kg at the 2021 African Judo Championships on May 21, 2021?",Sandrine Billiet,sports event,199,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
317,317,How many days did Women's 63 kg at the 2021 African Judo Championships last?,One day,sports event,199,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
318,318,After how many years of Women's 70 kg at the 2021 European Judo Championships was the location in Sofia chosen?,1 year,sports event,200,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
319,319,How many years difference was there between Prague and Sofia Judo Championships?,2 years,sports event,200,True,False,False,False,True,False,False,True,False,True,False,False,False,TEMPORAL
320,320,What country was the previous European Judo Championships held in?,Czech Republic,sports event,200,False,True,False,False,False,False,False,True,False,False,False,False,False,PLACE
321,321,How many days did the 2021 European Judo Championships take place?,1 day,sports event,200,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
322,322,"What country took the silver on April 17th, 2021?",France,sports event,200,True,False,False,False,False,False,False,True,False,False,False,False,False,PLACE
323,323,Where was the location one year before the Women's 70 kg at the 2021 European Judo Championships?,Prague,sports event,200,True,False,True,False,False,False,False,False,False,False,False,False,False,PLACE
324,324,How many days did the Elliot 6m at the 2011 ISAF Sailing World Championships last?,14 days,sports event,201,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
325,325,How many years will Claire Leroy Elodie Bertrand Riou have to wait to try to win gold?,2 years,sports event,201,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
326,326,"How many days before Anna Tunnicliffe celebrates Christmas, did she win the gold?",9 days,sports event,201,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
327,327,What country did the previous IBF World Championships take place?,Indonesia,sports event,202,False,True,False,False,False,False,False,True,False,False,False,False,False,PLACE
328,328,Where did the next IBF World Championships take place?,Birmingham,sports event,202,False,True,False,False,False,False,False,False,False,False,False,False,False,PLACE
329,329,"What country was able to take the gold on May 8, 1991?",China,sports event,202,True,False,False,False,False,False,False,True,False,False,False,False,False,PLACE
330,330,Who won the gold medal in the Two-man at the IBSF World Championships 2 years before 2019?,Francesco Friedrich Thorsten Margis,sports event,203,True,False,True,False,False,False,False,False,False,False,False,False,False,PERSON
331,331,How many years before the Königssee bobsleigh Two-man at the IBSF World Championships was a similar contest held?,1 year,sports event,203,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
332,332,How many years ago was the last IBSF World Championships?,One,sports event,203,True,False,True,False,False,False,False,True,False,False,False,False,True,COUNT
333,333,How many more years for the next IBSF World Championships?,Two years,sports event,203,True,False,False,False,False,False,False,True,False,False,False,True,False,TEMPORAL
334,334,"What country got a silver medal on February 19, 2017 in Two-man at the IBSF World Championships?",Canada,sports event,203,True,False,False,False,False,False,False,True,False,False,False,False,False,PLACE
335,335,"How many years after the Königssee, Germany IBSF World Championship did another contest take place?",2 years,sports event,203,True,False,False,True,False,False,False,True,False,False,False,False,False,TEMPORAL
336,336,What days did the Women's KL3 at the 2018 ICF Canoe Sprint World Championships take place?,August 22 and Augues 23rd,sports event,204,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
337,337,Who was the silver medialist in the 2018 Canoe Sprint world championships,Amanda Reynolds,sports event,204,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
338,338,How many swedish medal winners were there in the 2018 ICE Cnoe sprint world championships?,One,sports event,204,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
339,339,How many countries were represented on the medal stand at the 2003 IBF World Championships for Women's Singles.,Two,sports event,205,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
340,340,"What type of Medal did Gong Ruina win on August 3, 2003?",Silver,sports event,205,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
341,341,How often are the IBF World Championships held?,Every two years,sports event,205,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
342,342,How many parties does Joe’s Biden’s is associated with in his entire lifetime?,one,holiday,206,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
343,343,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,holiday,206,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
344,344,Who was the better half of Joe Biden in 1970?,Neilia Hunter,holiday,206,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
345,345,How many parties does Joe’s Biden’s is associated with in his entire lifetime?,one,holiday,206,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
346,346,What time of year does Purim fall on?,Late February to mid-March,holiday,206,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
347,347,How long does Purim last?,A little over 24 hours,holiday,206,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
348,348,What is the main thing centered around Purim?,Food and drink,holiday,206,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
349,349,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,6 years (2 terms),holiday,206,True,False,False,False,False,False,False,True,True,False,False,False,False,TEMPORAL
350,350,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,holiday,206,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
351,351,What are 3 traditions of Hanukkah?,"Lighting the Menorah, Playing Dreidel, Hanukkah Gelt",holiday,207,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
352,352,What's a good Hanukkah gift?,Wall Art,holiday,207,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
353,353,Over how many dates does Hanukkah take place?,8 days,holiday,207,False,True,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
354,354,When will Hanukkah be taking place the latest in the year?,2024,holiday,207,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
355,355,When will Hanukkah be taking place the earliest in the year?,2021,holiday,207,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
356,356,How many days did Hanukkah was celebrated?,9 days,holiday,207,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
357,357,Which date were celebrated 28 Kislev of Hanukkah in 2023?,10 December 2023,holiday,207,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
358,358,How many days ago did 3 Tevet was celebrated in 2021?,379 days ago,holiday,207,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
359,359,Is it OK to say Happy Hanukkah?,The traditional greeting for the Jewish holiday of Hanukkah in English is Happy Hanukkah,holiday,207,False,True,False,False,False,False,False,False,False,False,False,False,False,YES/NO
360,360,Yom Kippur can fall in either of which two months?,"September, October",holiday,208,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
361,361,"From 2021-2024, Yom Kippur will occur in September how many times?",2,holiday,208,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
362,362,"In 2022, Yom Kippur started how many days later than it did in 2021?",19,holiday,208,True,False,False,True,True,False,False,True,False,False,False,False,False,COUNT
363,363,Which day of the Tishri does Yom Kippur take place?,10th day of Tishrei.,holiday,208,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
364,364,What are the main observances in Yom Kippur?,Fasting prayer abstaining from physical pleasures refraining from work .,holiday,208,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
365,365,Over how many days does Yom Kippur take place?,2,holiday,208,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
366,366,In what year will Yom Kippur occur at the latest date?,2024,holiday,208,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
367,367,In what year did Yom Kippur occur earliest?,2021,holiday,208,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
368,368,What things are Jews not allowed to do during Yom Kippur?,"Yom Kippur is observed for a 25-hour period, beginning at sundown, by refraining from work that is prohibited on Shabbat, plus five additional prohibitions: 1) eating or drinking; 2) bathing; 3) anointing the body with oil; 4) wearing leather shoes; and 5) sexual relations.",holiday,208,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
369,369,What prayer is prayed on Yom Kippur?,"Yom Kippur is the only day of the year when we pray Ne'ilah, the closing prayer, which is said as the sun is sinking in the west and this special day is coming to a close. Yizkor is also recited. Confession in Judaism is called Vidui (Hebrew וידוי ).",holiday,208,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
370,370,What happens in the synagogue on Yom Kippur?,"Synagogue is a critical part of Yom Kippur, offering five prayer services. During each one, the congregation confesses its sins collectively. Some attendees wear white clothing or a kittel, a white garment that symbolizes a burial shroud, the clothing of angels, and the purity of forgiveness.",holiday,208,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
371,371,What type of ritual is Yom Kippur?,"Atonement for personal sins, fate of each person is sealed for the upcoming year.",holiday,208,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
372,372,What color of lights were illuminated in San Francisco City Hall?,"Red, white and blue .",holiday,209,False,True,False,False,False,False,True,False,False,False,False,False,False,PRODUCT
373,373,Where was the celebration for national election day in United States?,San Francisco City Hall,holiday,209,True,False,False,False,False,False,False,False,False,False,False,False,False,PLACE
374,374,When was the national election day was celebrated on 2018?,November 6,holiday,209,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
375,375,What was the first Monday in November in 2018?,November 5th,holiday,209,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
376,376,What will the date of the second Tuesday after the first Monday of November have in 2023?,November 14th.,holiday,209,True,False,False,True,False,False,False,False,False,False,False,False,True,TEMPORAL
377,377,How many days difference in dates of 2023 and 2024 National Election Day ?,2 days,holiday,209,True,False,False,False,False,False,False,True,False,True,False,False,False,TEMPORAL
378,378,"What day of the week would November 1, 2021 have been?",Monday,holiday,209,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
379,379,How many days difference in dates was in the National Election Day of 2021 to its next year?,6 days,holiday,209,True,False,False,False,False,False,False,True,False,True,False,False,False,TEMPORAL
380,380,By what number of days did the National Election Day dates differ in 2022 and 2023?,1 day,holiday,209,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
381,381,How many more days until the next New Year's Eve?,171 days,holiday,210,True,False,False,False,True,False,False,True,False,False,False,True,False,TEMPORAL
382,382,How many days from Christmas is New Year's Eve?,6 days,holiday,210,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
383,383,How many days after New Year's Eve was Marguerite Martyn's sketch of a New Year's Eve celebration published?,5 days,holiday,210,True,False,False,True,False,False,False,True,False,False,False,False,False,TEMPORAL
384,384,How many Armenian churches observe Christmas in January?,three,holiday,211,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
385,385,How many days after December 25 does the Armenian Evangelical Church observe Christmas?,12,holiday,211,True,False,False,True,False,False,False,True,False,False,False,False,False,COUNT
386,386,What number of different days do various churches celebrate Christmas?,4,holiday,211,True,False,False,False,False,False,False,False,False,False,False,False,False,COUNT
387,387,Which church observes Christmas the latest in the winter?,Armenian Patriarchate of Jerusalem,holiday,211,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
388,388,"Which churches celebrate Christmas on the earliest day of a calendar year, whether O.S. or not?",Armenian Apostolic Church and the Armenian Evangelical Church,holiday,211,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
389,389,How many days apart does the Armenian Patriarchate of Jerusalem (non-O.S.) and the Armenian Apostolic Church celebrate Christmas?,13,holiday,211,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
390,390,How many days pass between Western Christianity's observance of Christmas and Armenian Patriarchate of Jerusalem observance?,26 days,holiday,211,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
391,391,Who celebrates Christmas last as an observance?,Armenian Patriarchate of Jerusalem,holiday,211,False,True,True,False,False,False,False,False,False,False,False,False,True,PERSON
392,392,How many days pass between Western Christianity's celebration of Christmas and Most Oriental Orthodox celebration date?,14 days,holiday,211,True,False,False,False,True,True,False,True,False,False,False,False,False,TEMPORAL
393,393,What year was Good Friday observed on April 2?,2021,holiday,212,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
394,394,In 2024 what date will Good Friday be observed in the Eastern hemisphere?,May 3,holiday,212,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
395,395,How many years are the Eastern and Wester dates 7 days apart?,2,holiday,212,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
396,396,How much longer is the time between the western and eastern dates in 2021 and eastern date 2024?021 than in 2023?,21 days,holiday,212,True,False,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
397,397,"If they happened in the same year, home man days would separate the eastern date in",3,holiday,212,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
398,398,What year will Good Friday be observed on April 7?,2023,holiday,212,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
399,399,What is the day that is a week before Halloween?,October 24th,holiday,213,True,False,True,False,False,False,False,False,False,False,False,False,False,TEMPORAL
400,400,How many days would pass between Halloween in Christmas for those who observe?,55 days,holiday,213,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
401,401,"If October 23 was a Monday, what day of the week would Halloween be on?",Tuesday,holiday,213,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
402,402,What will the date of Thanksgiving be in 2024?,November 28,holiday,214,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
403,403,What date was Thanksgiving in 2021?,November 25,holiday,214,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
404,404,What day is Thanksgiving in 2023?,November 23.,holiday,214,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
405,405,What would the day of November 27th 2021 be referred to as?,Small Business Saturday.,holiday,214,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
406,406,What is the difference of days for Black Friday for 2024 and 2022?,4 days,holiday,214,True,False,False,False,False,False,False,False,False,True,False,False,False,TEMPORAL
407,407,By how many days does the dates of Black Friday differ in 2021 and 2024?,3 days,holiday,214,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
408,408,By how many days did the Black Friday dates differ in 2022 and 2021?,1 day,holiday,214,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
409,409,What day did Thanksgiving fall in 2021?,November 25,holiday,214,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
410,410,What day will Thanksgiving fall on in 2023?,November 23,holiday,214,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
411,411,What date is the third Sunday of May in 2022?,May 15,holiday,215,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
412,412,Where would find Mother's Day on the calendar?,The 2nd Sunday of may.,holiday,215,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
413,413,How often does Mother's day come around?,Once every year.,holiday,215,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
414,414,What date did Mother's day fall on in 2021?,May 9th,holiday,215,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
415,415,What date is the third Sunday of May in 2024?,May 19,holiday,215,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
416,416,What date is the first Sunday of May in 2023?,May 7,holiday,215,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
417,417,How many days after Dhanteras/Yama Deepam is Govardhan Puja/Balipratipada/Gujarati New Year?,three,holiday,216,True,False,False,True,False,False,False,True,False,False,False,False,False,COUNT
418,418,How many days after Dhanteras/Yama Deepam is Bhai Dooj/Vishwakarma Puja?,four,holiday,216,True,False,False,True,False,False,False,True,False,False,False,False,False,COUNT
419,419,What is the date of celebration Gujarati New Year in 2022?,October 24,holiday,216,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
420,420,When was the Lakshmi puja was celebrated in deepavali starting October 21?,3 rd of deepavali festival (October 23),holiday,216,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
421,421,For how many days is Diwali celebrated?,5 days,holiday,216,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
422,422,How many days after Dhanteras is Govardhan Puja?,3 days,holiday,216,True,False,False,True,False,False,False,True,False,False,False,False,False,TEMPORAL
423,423,What is 2 days before Govardhan Puja?,Naraka Chaturdashi,holiday,216,True,False,True,False,False,False,False,False,False,False,False,False,False,UNKNOWN
424,424,How many days in 2022 is Diwali celebrated?,five,holiday,216,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
425,425,How many days deepavali festival celebrated in october?,5 days (from october 21-25),holiday,216,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
426,426,"Other than in 2022, in what year are the Western and Eastern Easter dates 1 week apart?",2023,holiday,217,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
427,427,During how many years is the Western Easter date in April?,3,holiday,217,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
428,428,How many days were there between the Western and Eastern Easter date in 2022?,7,holiday,217,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
429,429,In which year between 2021 and 2024 was the Western Easter date the earliest?,2021,holiday,217,True,False,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
430,430,How many days apart were the Western and Eastern Easter dates in 2021?,28,holiday,217,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
431,431,How many days longer was the time between Western and Eastern Easter  dates in 2024 than in 2022,28 days,holiday,217,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
432,432,How long does Mardi Gras last 2022?,4-8 weeks,holiday,218,True,False,True,False,False,False,False,False,False,False,False,False,True,TEMPORAL
433,433,Which month celebrate the Mardi Gras in the year 2021?,16 February,holiday,218,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
434,434,In what year will Mardi Gras take place the latest in the year?,2022,holiday,218,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
435,435,When celebrated Mardi Gras?,Annual,holiday,218,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
436,436,How many days later does Mardi Gras start in 2022 vs. 2021?,5 days,holiday,218,True,False,False,True,False,False,False,True,False,False,False,False,False,TEMPORAL
437,437,What is the date start range of Mardi Gras from 2021-2024?,February 13th-March 1st,holiday,218,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
438,438,How many other big holidays and celebrations is Mardi Gras related to?,Eight,holiday,218,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
439,439,In what year will Mardi Gras happen earliest in the year?,2024,holiday,218,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
440,440,In how many years will Mardi Gras take place in February?,3,holiday,218,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
441,441,Which date was celebrated as 18 Tishrei in 2021?,23 September 2021,holiday,219,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
442,442,At what time of day does Sukkot officially start?,At nightfall,holiday,219,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
443,443,Who was the better half of Joe Biden in 1970?,Neilia Hunter,holiday,219,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
444,444,How many years after the second marriage did Joe Biden become POTUS?,44 years,holiday,219,True,False,False,True,False,False,False,True,False,False,False,False,True,TEMPORAL
445,445,What positions did Joe Biden hold in 2008?,"The United States Senator from Delaware, Chair of the International Narcotics Control Caucus, Chair of Senate Foreign Relations Committee",holiday,219,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
446,446,How long does Sukkot last?,Six days,holiday,219,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
447,447,What date does Sukkot typically fall under in a given year?,Late September to mid-October,holiday,219,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
448,448,How many days before 16 Tishrei was celebrated in 2022?,69 days ago (10 October 2022),holiday,219,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
449,449,Which date is celebrated as 20 Tishrei in 2023?,4 October 2023,holiday,219,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
450,450,How many years passed between the HMSMontrosein being ordered and commissioned?,6,ship,222,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
451,451,How many years passed before the HMSMontrosein was ordered and launched?,4,ship,222,True,False,True,False,False,False,False,True,False,False,False,False,False,COUNT
452,452,How many years ago was the HMSMontrosein ordered?,34,ship,222,True,False,True,False,False,False,False,True,False,False,False,False,False,COUNT
453,453,"After it launched, how long did HMSMontrosein 2005 to be commisioned?",23 months,ship,222,True,False,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
454,454,How many months passed between HMSMontrosein 2005 being laid down and launching?,21 months,ship,222,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
455,455,How long between the HMSMontrosein 2005 being ordered and it launching?,4 years,ship,222,True,False,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
