,Unnamed: 0,question,answer,category,table_id,explicit,implicit,before_related,after_related,duration_related,max_operator,min_operator,count_operator,sum_operator,difference_operator,average_operator,comparison_operator,ordinal,answer_type
285,285,What day does Japan's fiscal year end?,31 March,economy,248,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
286,286,What is second most imported good of Japan in 2021?,Mineral Fuels 16.6%,economy,248,True,False,False,False,False,True,False,False,False,False,False,False,True,PERCENTAGE
287,287,What day does Japan's fiscal year begin?,1 April,economy,248,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
288,288,What was the population of Malaysia in 2022?,"33,871,431",economy,250,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
289,289,"On May 29, 2022 how much money did Malaysia have in Foreign reserves in US dollars?",$112.8 billion,economy,250,True,False,False,False,False,False,False,False,False,False,False,False,False,MONEY
290,290,What country made up 30.5% of Malaysia's import partners in 2022?,Taiwan,economy,250,True,False,False,False,False,False,False,True,False,False,False,False,False,PLACE
291,291,What percent was unemployment in Malaysia four years after the year its Gini coefficient was 42.8?,3.6,economy,250,True,False,False,True,False,False,False,False,False,False,False,False,False,PERCENTAGE
292,292,"How many years are between the year Malaysia's nominal GDP rank was 34th and the year its PPP GDP per capita was $32,901?",0,economy,250,True,False,False,False,True,False,True,True,False,False,False,False,True,COUNT
293,293,What was Malaysia's estimated nominal GDP per capita rank the year after its exports was estimated at $280 billion?,84th,economy,250,True,False,False,True,False,False,True,False,False,False,False,False,True,ORDINAL
294,294,Who is the second most export partner of Malaysia in 2021?,Singapore(+) 14.8%,economy,250,True,False,False,False,False,True,False,False,False,False,False,False,True,PERCENTAGE
295,295,What is the FDI stock value both local and Abroad in 2017?,268 billion,economy,250,True,False,False,False,False,False,False,False,False,False,False,False,False,MONEY
296,296,What is the percentage of change of export partner of malaysia between 2021-2022?,3.5 % (+),economy,250,True,False,False,False,True,False,False,False,False,True,False,False,False,PERCENTAGE
297,297,How many days has it been since Horacio Rosatti became President of the Supreme Court of Argentina?,283,court,253,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
298,298,Who is the president of Supreme Court of Argentina in 1 January 2022?,Horacio Rosatti,court,253,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
299,299,How many years ago did Supreme Court of Argentina Established?,159 Years ago,court,253,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
300,300,How many days ago did Carlos Rosenkrantz in office of the vice president of Supreme Court of Argentina?,271 days ago,court,253,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
301,301,How many months has it been since the Supreme Court of Argentina been?,1913,court,253,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
302,302,"If a judge is appointed at the age of 50, how many years may they serve before a five-year extension is required?",25 years,court,253,True,False,True,False,True,False,False,True,False,False,False,False,False,TEMPORAL
303,303,How old did the Supreme Administrative Court turn the year Anna Sporrer became Vice President?,138 years,court,254,True,False,False,False,False,False,True,False,False,False,False,False,False,TEMPORAL
304,304,How many years ago Supreme Administrative Court was established?,146,court,254,True,False,True,False,False,False,True,True,False,False,False,False,False,COUNT
305,305,Who is the vice president of Supreme Administrative Court when Rudolf Thienel was president in 2015?,Anna Sporrer,court,254,True,False,False,False,False,False,True,False,False,False,False,False,False,PERSON
306,306,Who is the Vice President of Supreme Administrative Court in 2015?,Anna Sporrer,court,254,True,False,False,False,False,False,True,False,False,False,False,False,False,PERSON
307,307,How long has Rudolf Thienel been President of Supreme Administrative Court?,8 years,court,254,False,True,False,False,False,False,True,False,False,False,False,False,False,TEMPORAL
308,308,How long after its establishment did Supreme Administrative Court have Rudolf Thienel as its President?,138 years,court,254,False,True,False,True,False,False,True,False,False,False,False,False,False,TEMPORAL
309,309,Who is the president of Supreme Administrative Court in 2020?,Rudolf Thienel,court,254,True,False,False,False,False,False,True,False,False,False,False,False,False,PERSON
310,310,How old did the Supreme Administrative Court turn the year Rudolf Thienel became President?,138 years,court,254,True,False,False,False,False,False,True,False,False,False,False,False,False,TEMPORAL
311,311,How many years after Rudolf Thienel became President did Anna Sporrer became Vice President?,zero,court,254,True,False,False,True,False,False,False,True,False,False,False,False,False,COUNT
312,312,Who is the Deputy President of Supreme Court of Israel in May 2022?,Uzi Vogelman,court,257,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
313,313,How many years did Supreme Court of Israel was established?,74 years,court,257,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
314,314,Who is the president of Supreme Court of Israel in 2019?,Esther Hayut,court,257,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
315,315,How much longer will Esther Hayut's term as president be than Uzi Vogelman's term as deputy president when their lead positions end?,4 years,court,257,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
316,316,How many years between when Uzi Vogelman term as deputy president begins and when his Jurist term ends?,2,court,257,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
317,317,How long after the Supreme Court of Israel was established did Esther Hayut become president?,69 years,court,257,False,True,False,True,False,False,False,False,False,False,False,False,False,TEMPORAL
318,318,What is the number of other positions in the Supreme Court of Israel than the ones' Hayut and Vogelman have?,13,court,257,False,True,False,False,False,False,False,False,False,False,False,False,False,COUNT
319,319,For approximately how many more years has Esther Hayut been with the Supreme Court of Israel vs Uzi Vogelman?,5,court,257,True,False,False,False,True,False,False,True,False,False,False,True,False,COUNT
320,320,How many years later did Esther Hayut become President after the start of Supreme Court of Israel?,69,court,257,True,False,False,True,False,False,False,True,False,False,False,False,False,COUNT
321,321,How many total wins did Casey Mears accumulate in NASCAR?,Two,martial artist,264,False,True,False,False,False,False,False,True,True,False,False,False,False,COUNT
322,322,How many years ago did Casey Mears last participated in IndyCar Series?,21 Years ago (2001),martial artist,264,True,False,True,False,False,False,False,True,False,False,False,False,True,TEMPORAL
323,323,How many years ago did Casey Mears received the award of Coca-Cola 600 winner?,15 Years ago (2007),martial artist,264,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
324,324,How many years did Casey Mears participated in NASCAR Xfinity Series?,17 Years (2001-2017),martial artist,264,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
325,325,What was the last race that Casey Mears ran in the Champ Car Series in 2001?,Marlboro 500,martial artist,264,True,False,True,False,False,False,False,False,False,False,False,False,True,UNKNOWN
326,326,How many years did Casey Mears career last in the Champ Car series?,2 years,martial artist,264,True,False,True,False,False,False,False,True,False,False,False,False,True,TEMPORAL
327,327,What year did Casey Mears have his first Daytona 500 race?,2003,martial artist,264,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
328,328,How many years did it take for Mears to win a NASCAR Cup Series race?,Four,martial artist,264,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
329,329,What state have all four of his debut and final races in NASCAR series' occured in?,Florida,martial artist,264,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
330,330,How many top 10 NASCAR finishes does Cody Ware have over all series?,2,racing,265,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
331,331,How many different NASCAR series has Cody Ware competed in?,4,racing,265,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
332,332,How old was Cody Ware when he debut in the NASCAR Cup Series?,22 years old,racing,265,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
333,333,How many years did Cody Ware race in the NASCAR Xfinity Cup Series?,7 years,racing,265,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
334,334,How many years ago did Cody Ware won Lamborghini Super Trofeo North America Rookie of the Year 2014?,8 Years ago,racing,265,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
335,335,What was the age when Cody Ware participated first race in NASCAR PEAK Mexico Series 2014?,Age of 19,racing,265,True,False,False,False,False,False,False,False,False,False,False,False,True,AGE
336,336,How many races particiapted by Cody Ware in NASCAR Xfinity Series since 2014?,28 races,racing,265,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
337,337,How old was Cody Ware when he competed in the NASCAR PEAK Mexico Series?,19 years old,racing,265,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
338,338,What year did Cody Ware race for his first NASCAR Cup series race?,2017,racing,265,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
339,339,How many years ago did Tony Stewart was awarded IROC champion?,16 Years ago (2006),racing,272,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
340,340,What was the age when Tony Stewart first participated in IndyCar Series career?,Age of 21,racing,272,False,True,False,False,False,False,False,False,False,False,False,False,True,AGE
341,341,What year did Tony Stewart win his first NASCAR Cup Series Race?,2002,racing,272,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
342,342,How many major American series' has Stewart won a race in?,Four,racing,272,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
343,343,At what age was Stewart inducted into the NASCAR Hall of Fame?,49,racing,272,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
344,344,How many total top 10s in any NASCAR series does Stewart have?,354,racing,272,False,True,False,False,False,False,False,True,True,False,False,False,False,COUNT
345,345,What year did Tony Stewart win his last NASCAR Series Cup Race?,2016,racing,272,True,False,True,False,False,False,False,False,False,False,False,False,True,TEMPORAL
346,346,How old was Tony Stewart when he won his first 2002 NASCAR Series Race?,31 years old,racing,272,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
347,347,How many times did  Tony Stewart wins NASCAR Cup Series from 1999-2016?,49 wins,racing,272,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
348,348,How many medals won by B. J. Neufeld for Manitoba from 2007 to present?,Two,curling,281,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
349,349,How many total medals has B.J. Neufeld win in all Tim Horton Brier events?,4,curling,281,False,True,False,False,False,False,False,True,True,False,False,False,False,COUNT
350,350,How old was B. J. Neufeld when he received his last medal?,36,curling,281,False,True,True,False,False,False,False,False,False,False,False,False,True,AGE
351,351,Where did B. J. Neufeld receive his most recent medal?,Lethbridge,curling,281,False,True,False,False,False,True,False,False,False,False,False,False,False,PLACE
352,352,When was the last time that B. J. Neufeld won any type of medal?,2022,curling,281,False,True,True,False,False,False,False,False,False,False,False,False,True,TEMPORAL
353,353,How many years has B.J. Neufeld been associated with a member association?,15 years,curling,281,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
354,354,How many years ago did B. J. Neufeld was top ranked in CTRS?,8 Years ago,curling,281,True,False,True,False,False,False,False,True,False,False,False,False,True,TEMPORAL
355,355,Which member association did B.J. Neufeld have when he won the Canadian Open?,Manitoba,curling,281,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
356,356,Which team did B. J. Neufeld was associated in 2019?,Alberta,curling,281,True,False,False,False,False,False,False,False,False,False,False,False,False,ORGANIZATION
357,357,When was the first time that Dawn McEwen made an appearance at the World Championships?,2008,curling,288,False,True,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
358,358,When was the first time that Dawn McEwen got a gold medal at the Scotties Tournament of Hearts?,2008,curling,288,False,True,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
359,359,At what competition did Dawn McEwen get her most recent medal?,Scotties Tournament of Hearts,curling,288,False,True,False,False,False,True,False,False,False,False,False,False,False,UNKNOWN
360,360,How old was Dawn McEwen when she won the gold at the 2014 Sochi Olympics?,34 years old,curling,288,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
361,361,What year did Dawn McEwen make her first Olympic appearance?,2014,curling,288,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
362,362,What medal did Dawn McEwen win in 2008 World Championships in Vernon?,gold,curling,288,True,False,False,False,False,False,False,False,False,False,False,False,False,PRODUCT
363,363,How many years did Dawn McEwen played for  Ontario from 2003?,Four Years,curling,288,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
364,364,How many times did Dawn McEwen was appeared in Olympic games from 2014?,"Two Times (2014, 2022)",curling,288,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
365,365,How many gold medals won by Dawn McEwen in Scotties Tournament of Hearts representing Manitoba from 2008?,Five Gold Medals,curling,288,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
366,366,Which country did Emma Miskew was represented in 2017 World Curling Championships?,Canada,curling,291,True,False,False,False,False,False,False,True,False,False,False,False,False,PLACE
367,367,At what competition did Emma Kathryn Miskew most recently receive a medal?,Scotties Tournament of Hearts,curling,291,False,True,False,False,False,True,False,False,False,False,False,False,False,UNKNOWN
368,368,When did Emma Kathryn Miskew first win a medal in the World Curling Championships?,2013,curling,291,False,True,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
369,369,What was the age when Emma Miskew was appeared in 2018 Olympic Games?,Age of 29,curling,291,True,False,False,False,False,False,False,False,False,False,False,False,False,AGE
370,370,How many medals did Miskew the first year she had a number one CTRS ranking?,3,curling,291,True,False,False,False,False,False,False,True,False,False,False,False,True,COUNT
371,371,How many years are between Miskew's gold medal at the Canada Winter Games and her gold medal at the Canadian Olympic Curling Trials?,10,curling,291,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
372,372,In what city did Miskew win a medal the year of her 30th birthday?,Sydney,curling,291,True,False,False,False,False,False,False,False,False,False,False,False,True,PLACE
373,373,How old was Emma Kathryn Miskew when she made her first Hearts appearance?,22,curling,291,False,True,False,False,False,False,False,False,False,False,False,False,True,AGE
374,374,How many gold medals won by Emma Miskew was represented for Ontario from 2007?,Four,curling,291,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
375,375,What year started Alexandra Boltasseva's longest streak for getting an award each year start?,2017,scientist,315,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
376,376,When did Alexandra Boltasseva win her first award?,2008,scientist,315,False,True,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
377,377,"What year did Alexandra Boltasseva, win her first award?",2008.,scientist,315,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
378,378,How old was Boltasseva when she won Young Elite-Researcher Award from the Danish Councils for Independent Research?,30,scientist,315,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
379,379,How old was Alexandra Boltasseva when she won her first award?,30,scientist,315,False,True,False,False,False,False,False,False,False,False,False,False,True,AGE
380,380,How many years were between Boltasseva's award for  Fellow of the Materials Research Society and Fellow of The Optical Society?,6,scientist,315,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
381,381,In what year did Boltasseva win the most awards?,2013,scientist,315,True,False,False,False,False,True,False,False,False,False,False,False,False,TEMPORAL
382,382,"What year did Alexandra Blotasseva, gain the MIT Technology Review Top Young Innovator, award?",2011.,scientist,315,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
383,383,What was the most recent award won by Alexandra Boltasseva?,Fellow of the Materials Research Society,scientist,315,False,True,False,False,False,True,False,False,False,False,False,False,False,UNKNOWN
384,384,How many years after getting the 2001 Innovative Teaching Grant - Intel Corporation did Aude Gemma Billard get The Outstanding Young Person in Science and Innovation award?,2 years,scientist,321,True,False,False,True,False,False,False,True,False,False,False,False,False,TEMPORAL
385,385,How many years are between Billard's award for The Outstanding Young Person in Science and Innovation and Innovative Teaching Grant?,2,scientist,321,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
386,386,What award did Billard receive the same year she  was Nominated as Member of SATW?,Nominated for Outstanding Women in Academics SNSF,scientist,321,True,False,False,False,False,False,True,False,False,False,False,False,False,UNKNOWN
387,387,How many years ago did Aude Gemma Billard was got award for Fellowship Medicus Foundation?,23 Years ago (1999),scientist,321,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
388,388,What was the age when Aude Gemma Billard was received the award Member of SATW?,Age of 45,scientist,321,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
389,389,What award did Aude Gemma Billard get when she was 44 years old?,King-Sun Fu Best Transactions Paper Award,scientist,321,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
390,390,How old was Aude Gemma Billard when nominated as a member of SATW?,45 years,scientist,321,False,True,False,False,False,False,True,False,False,False,False,False,False,TEMPORAL
391,391,How old was  Aude Billard when she was Nominated as Member of SATW?,45,scientist,321,False,True,False,False,False,False,True,False,False,False,False,False,False,AGE
392,392,How many awards did Aude Gemma Billard  was received since 1990?,8 Awards,scientist,321,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
393,393,How many years was Hulk Hogan active as a wrestler?,35,wrestling,339,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
394,394,How many years ago did Linda Hogan was debut his wrestling career?,45 years ago (1977),wrestling,339,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
395,395,What year did Hulk Hogan become an actor?,1982,wrestling,339,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
396,396,How old was Hulk Hogan when he married Linda Hogan?,30 years old,wrestling,339,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
397,397,"Which is greater, the number of Hulk Hogan's divorces or nephews?",divorces,wrestling,339,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
398,398,How many years was Hulk Hogan a wrestler when he started acting?,five,wrestling,339,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
399,399,From which year did Linda Hogan became the actor?,1982,wrestling,339,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
400,400,How many years did Hulk Hogan actively wrestle?,35 years,wrestling,339,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
401,401,Who was the other half of Hulk Hogan in 2000?,Linda Hogan,wrestling,339,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
402,402,What was Jeffrey Epstein occupation?,financier,person,340,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
403,403,At what age did Jeffrey Epstein get work release?,55,person,340,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
404,404,Approximately how long after being apprehended did Jeffrey Epstein die by suicide?,1 month,person,340,False,True,False,True,True,False,False,False,False,False,False,False,False,TEMPORAL
405,405,How old did Jeffrey Epstein turn the year he was apprehended?,66,person,340,True,False,False,False,False,False,False,False,False,False,False,False,False,AGE
406,406,How many months after being apprehended did Jeffrey Epstein commit suicide?,one,person,340,True,False,False,True,False,False,False,True,False,False,False,False,False,COUNT
407,407,How many years after his first penalty was Jeffrey Epstein apprehended?,11 years,person,340,True,False,False,True,False,False,False,True,False,False,False,False,True,TEMPORAL
408,408,How old was Epstein when he was apprehended?,66,person,340,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
409,409,"How many days did Jeffrey Epstein alive after he was apprehended on uly 6, 2019?",35 days,person,340,True,False,False,True,False,False,False,True,False,False,False,False,False,TEMPORAL
410,410,How many days after Epstein was apprehended was the mugshot photo taken ?,3,person,340,True,False,False,True,False,False,False,True,False,False,False,False,False,COUNT
411,411,What year was Jeffrey Epstein apprehended?,2019,person,340,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
412,412,How long after his arrest did Epstein die?,1 month,person,340,False,True,False,True,False,False,False,False,False,False,False,False,False,TEMPORAL
413,413,How old was Jeffrey Epstein when he was apprehended in 2019?,66 years old,person,340,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
414,414,At what age was Jeffrey Epstein apprehended?,66,person,340,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
415,415,How many days before his death was Jeffrey Edward Epstein apprehended?,35 days,person,340,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
416,416,How did Jeffrey Epstein die?,hanging,person,340,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
417,417,How old was Jeffrey Edward Epstein at the time of his 13 months penalty?,55 years,person,340,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
418,418,How many days after Jeffrey Edward Epstein's apprehension was his final mugshot taken?,3 days,person,340,True,False,False,True,False,False,False,True,False,False,False,False,False,TEMPORAL
419,419,How old was Jeffrey Epstein was convicted in 2008?,55 Years,person,340,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
420,420,What are the criminal charges against Jeffrey Epstein convicted in 2008?,Procuring an underage girl for prostitution; sex trafficking,person,340,True,False,False,False,False,False,True,False,False,False,False,False,False,UNKNOWN
421,421,What year was Jeffrey Epstein first convicted of sex trafficking?,2008,person,340,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
422,422,Where was Jeffrey Epstein born?,New York City,person,340,False,True,False,False,False,False,False,False,False,False,False,False,False,PLACE
423,423,What was Nicki Minaj given birth name in 1982?,Onika Tanya Maraj,musician,347,True,False,False,False,False,False,True,False,False,False,False,False,False,UNKNOWN
424,424,How old was Nicki Minaj when she married Kenneth Petty in 2019?,37 years old,musician,347,True,False,False,False,False,False,True,False,False,False,False,False,False,TEMPORAL
425,425,For how many years was Nicki Minaj with her second partner?,3,musician,347,True,False,False,False,True,False,True,True,False,False,False,False,True,COUNT
426,426,How long was Nicki Minaj with her first partner when she started performing?,4 years,musician,347,False,True,False,False,False,False,True,False,False,False,False,False,True,TEMPORAL
427,427,How many years has Nicki Minaj been active in her career?,18 years,musician,347,True,False,False,False,False,False,True,True,False,False,False,False,False,TEMPORAL
428,428,How old was Minaj when her career began?,22,musician,347,False,True,False,False,False,False,True,False,False,False,False,False,False,AGE
429,429,How long after Minaj's career began did she marry Kenneth Petty?,15 years,musician,347,False,True,False,True,False,False,True,False,False,False,False,False,False,TEMPORAL
430,430,How old was Nicki Minaj when she ended her partnership with Safaree Samuels?,32,musician,347,False,True,False,False,False,False,True,False,False,False,False,False,False,AGE
431,431,How many years between Nicki Minaj's relationship between Safaree Samuels and Meek Mill?,One year.,musician,347,True,False,False,False,True,False,True,True,False,False,False,False,False,TEMPORAL
432,432,How old was Nicki Minaj when she got married?,36,musician,347,False,True,False,False,False,False,True,False,False,False,False,False,False,AGE
433,433,When did Nicki Minaj break up with her first partner?,2014,musician,347,False,True,False,False,False,False,True,False,False,False,False,False,True,TEMPORAL
434,434,How much longer did Minaj's relationship with Safaree Samuels last than with Meek Mill?,12 years,musician,347,False,True,True,False,True,False,True,False,False,False,False,False,True,TEMPORAL
435,435,How many years was Paul Gauguin married to Teha'amana?,2,painter,349,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
436,436,What age did Paul Gauguin die at?,54,painter,349,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
437,437,How many times was Paul Gauguin married?,2,painter,349,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
438,438,How many years ago did Paul Gauguin die?,119,painter,349,True,False,True,False,False,False,False,True,False,False,False,False,False,COUNT
439,439,At what age Paul Gauguin married Mette-Sophie Gad?,25,painter,349,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
440,440,At what age Paul Gauguin seperated Mette-Sophie Gad?,46,painter,349,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
441,441,At what age Paul Gauguin seperated Teha'amana?,45,painter,349,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
442,442,To whom was Paul Gauguin’s longest marriage?,Mette-Sophie Gad,painter,349,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
443,443,How many years was Paul Gauguin married to Mette-Sophie Gad?,21,painter,349,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
444,444,What is the Notable work by Pierre Auguste Cot in 1873?,Springtime,painter,350,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
445,445,How old was Pierre Auguste Cot when he died?,46,painter,350,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
446,446,When did Pierre Auguste Cot write The Storm?,He wrote the storm in 1880.,painter,350,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
447,447,How old was Pierre Auguste Cot at his death?,46,painter,350,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
448,448,When did Pierre Auguste Cot write Springtime?,He wrote springtime in 1873.,painter,350,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
449,449,How old was Pierre Auguste Cot when he painted The Storm?,43,painter,350,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
450,450,In what year was Pierre Auguste Cot born?,1837,painter,350,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
451,451,What is the date of birth of Pierre Auguste Cot?,17 February 1837,painter,350,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
452,452,When was Pierre Auguste Cot born?,"Pierre Auguste Cot was born on February 17, 1873.",painter,350,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
453,453,At what age did Pierre Auguste Cot finish The Storm?,43,painter,350,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
454,454,What painting did Pierre Auguste Cot finish three years before his death?,The Storm,painter,350,True,False,True,False,False,False,False,False,False,False,False,False,False,UNKNOWN
455,455,What painting did Pierre Auguste Cot finish at the age of 36?,Springtime,painter,350,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
456,456,At what age Stephen Hawking married Jane Wilde?,23,nobel,352,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
457,457,At what age Stephen Hawking divorced Jane Wilde?,53,nobel,352,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
458,458,At what age Stephen Hawking married Elaine Mason?,53,nobel,352,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
459,459,How old was Stephen Hawking when he wrote his Thesis in 1966?,24 years old,nobel,352,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
460,460,How many years ago did Stephen Hawking was died?,4 Year ago,nobel,352,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
461,461,How many awards won by Stephen Hawking in 1976?,Three,nobel,352,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
462,462,What medal did Stephen Hawking win in 1966?,Adams Prize,nobel,352,True,False,False,False,False,False,False,False,False,False,False,False,False,PRODUCT
463,463,What year did Stephen Hawking win the Presidential Medal of Freedom?,2009,nobel,352,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
464,464,How old was Stephen Hawking when he married his first wife in 1965?,23 years old,nobel,352,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
465,465,How many years before Stephen Hawking died did he win the Copley Medal?,12,nobel,352,True,False,True,False,False,False,False,True,False,False,False,False,False,COUNT
466,466,At what age did Stephen Hawking divorce his first wife?,53,nobel,352,False,True,False,False,False,False,False,False,False,False,False,False,True,AGE
467,467,How many years did Stephen Hawking and Jane Wilde was married relatioship?,30 years,nobel,352,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
468,468,How many years ago did Stephen Hawking released the Properties of Expanding Universes?,56 Years ago,nobel,352,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
469,469,What was Stephen Hawking's Thesis title he wrote in 1966?,Properties of Expanding Universes,nobel,352,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
470,470,How old was Stephen Hawking when he was awarded the BBVA Foundation Frontiers of Knowledge Award in 2015?,73 years old,nobel,352,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
471,471,At what age did Stephen Hawking win the Hughs Medal?,34,nobel,352,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
472,472,How old was Stephen Hawking when he died?,76,nobel,352,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
473,473,How many Albert Einstein Award won by Stephen Hawking from 1966-2015?,Two,nobel,352,True,False,False,False,False,False,False,True,False,False,False,False,False,COUNT
474,474,At what age did Steve Jobs become active in his career?,21,person,353,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
475,475,How many years after becoming active did Steve Jobs get married?,15,person,353,True,False,False,True,False,False,True,True,False,False,False,False,False,COUNT
